what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui.internal.editor.AntEditor,1266955469214
activated,editor,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui.internal.editor.AntEditor,1266955469464
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.ContentOutline,1266955474339
activated,editor,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui.internal.editor.AntEditor,1266955481620
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1266955484261
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266955488167
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266955498901
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266955503714
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1266955519214
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266955523042
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.newWizard,1266955523651
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1266955524386
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1266955524511
started,bundle,org.eclipse.jdt.debug,3.4.1.v20081216_r342,org.eclipse.jdt.debug,1266955525073
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1266955525323
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1266955525417
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1266955525542
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1266955527308
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266955527917
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266955533902
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1266955535917
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1266955536683
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1266955538730
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266955543152
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266955545714
