what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266960488178
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266960494881
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1266960501835
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266960502350
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266960580882
activated,editor,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui.internal.editor.AntEditor,1266960582398
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1266960584460
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1266960588929
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266960589491
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266960590429
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266960590741
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266960698148
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266960698976
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266960698992
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266960699180
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266960722820
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266960728758
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266960960353
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266960960713
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266961111089
activated,editor,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui.internal.editor.AntEditor,1266961113604
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1266961115104
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordPrevious,1266961115354
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordPrevious,1266961115854
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordPrevious,1266961115885
