what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordPrevious,1266962351846
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordPrevious,1266962351878
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordPrevious,1266962351909
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordPrevious,1266962352159
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordPrevious,1266962352362
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordPrevious,1266962352550
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1266962352862
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1266962353237
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266962353659
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266962356409
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1266962358925
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266962359362
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266962362768
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1266962366175
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266962366597
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266962572113
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1266962576614
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.views.showView,1266962576614
activated,editor,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui.internal.editor.AntEditor,1266962581160
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1266962581848
activated,view,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui.views.AntView,1266962597582
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266962598817
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266962600207
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1266962602364
activated,editor,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui.internal.editor.AntEditor,1266962613707
