what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.jee.ui,1.0.104.v200902040818,org.eclipse.jst.jee.ui,1266955341260
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.203.v200901290400,org.eclipse.jst.j2ee.navigator.ui,1266955341478
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266955342838
started,bundle,org.eclipse.jdt.apt.core,3.3.101.R34x_v20090114-1205,org.eclipse.jdt.apt.core,1266955343994
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.101.R34x_v20081108-1950,org.eclipse.jdt.apt.pluggable.core,1266955344260
started,bundle,org.eclipse.wst.wsi.ui,1.0.400.v200805140300,org.eclipse.wst.wsi.ui,1266955345385
started,bundle,org.eclipse.wst.sse.ui,1.1.4.v200901202345,org.eclipse.wst.sse.ui,1266955345385
started,bundle,org.eclipse.wst.html.ui,1.0.302.v200810291731,org.eclipse.wst.html.ui,1266955345447
started,bundle,org.eclipse.jst.server.core,1.1.3.v20090115,org.eclipse.jst.server.core,1266955345603
started,bundle,org.eclipse.jst.jsp.core,1.2.121.v200901290830,org.eclipse.jst.jsp.core,1266955346135
started,bundle,org.eclipse.wst.wsdl.validation,1.1.302.v200807240215,org.eclipse.wst.wsdl.validation,1266955346353
started,bundle,org.eclipse.ltk.core.refactoring,3.4.2.r342_v20081028-0800,org.eclipse.ltk.core.refactoring,1266955347166
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266955367385
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266955372650
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266955374244
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266955421713
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266955449651
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266955452839
started,bundle,org.eclipse.compare,3.4.1.r34x_20090121,org.eclipse.compare,1266955456432
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1266955457698
started,bundle,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui,1266955465510
started,bundle,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui,1266955465917
started,bundle,org.eclipse.ant.core,3.2.0.v20080529,org.eclipse.ant.core,1266955466151
started,bundle,org.eclipse.core.variables,3.2.100.v20080529-1300,org.eclipse.core.variables,1266955466557
started,bundle,org.eclipse.pde.build,3.4.1.R34x_v20081217,org.eclipse.pde.build,1266955468792
