what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui.internal.editor.AntEditor,1266956908379
activated,view,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui.views.AntView,1266956911535
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.views.showView,1266956911535
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266956914129
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266956916317
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266956920020
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266956921707
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1266956924770
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1266956937676
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1266956938020
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1266956944426
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1266956947926
started,bundle,org.eclipse.wst.ws.service.policy,1.0.3.v200811261813,org.eclipse.wst.ws.service.policy,1266956952520
started,bundle,org.eclipse.wst.command.env,1.0.308.v200811200248,org.eclipse.wst.command.env,1266956952629
started,bundle,org.eclipse.wst.ws,1.1.3.v200902042200,org.eclipse.wst.ws,1266956952629
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266956952801
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1266956964848
executed,command,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.project.properties,1266956965708
activated,view,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui.views.AntView,1266956970645
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1266956974161
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1266956981676
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1266956983942
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1266956984130
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1266956984442
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1266956986270
